road_id,OBJECTID,DISSOLVE_ID,class,subtype,RoadClass,LandUse,RoadLength,SpeedLimit,SpeedLimitFloor,PercentileBand,RankedPercentile,MedianSpeed,F85thPercentileSpeed,PercentOverLimit,NumberOverLimit,Pass,ExcludeFromSpeedSPI,AnalysisStatus,coord_lng1,coord_lat1,coord_lng2,coord_lat2,StreetImageLink,Shape_Length,yolo_images_found,yolo_total_vehicles,yolo_total_pedestrians,yolo_total_cars,yolo_total_trucks,yolo_total_buses,yolo_total_motorcycles,yolo_total_bicycles,yolo_max_vehicles_single_image,yolo_avg_vehicles_per_image,yolo_per_heading_json,vlm_images_sent,vlm_greenery_score,vlm_greenery_intensity,vlm_footpath_score,vlm_lighting_score,vlm_shade_score,vlm_road_condition_score,vlm_building_height_score,vlm_building_density_score,vlm_population_density_score,vlm_land_use_type,vlm_overall_walkability,vlm_lane_marking_quality,vlm_lane_count,vlm_curvature_visible,vlm_intersection_visible,vlm_lane_width_estimate,vlm_vlm_notes,yolo_processed_at,vlm_processed_at
870,870,SE/8217,secondary,road,secondary,RURAL,1.515498835,55,55,0-5%,0.2169576059850374,41,52,0.09963575656397025,1313,1,0,Valid,74.3199765,18.5110926,74.332348,18.5047817,"74.3199765,18.5110926,74.332348,18.5047817",1515.4988352313424,4,12,5,4,0,0,8,0,6,3.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 4, ""pedestrians"": 0, ""by_class"": {""car"": 3, ""motorcycle"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 2}}, ""270"": {""vehicles"": 6, ""pedestrians"": 5, ""by_class"": {""car"": 1, ""umbrella"": 1, ""person"": 5, ""motorcycle"": 5}}}",4,3,moderate,2,0,2,5,5,7,7,mixed,6,0,2,0,0,standard,"The street has moderate greenery, mixed land use with both residential and commercial buildings, and appears to be in a suburban area with some pedestrian activity.",2026-06-24 04:07:30,2026-06-24 05:18:03
871,871,SE/6733,secondary,road,secondary,RURAL,8.222641149999998,55,55,0-5%,0.2172069825436409,39.333333333333336,52.5,0.17296113847837985,632,1,0,Valid,74.7387897,21.1670229,74.7919413,21.1225903,"74.7387897,21.1670229,74.7919413,21.1225903",8222.641150141593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,872,SE/8647,secondary,road,secondary,RURAL,1.223069066,30,30,0-5%,0.2174563591022444,43.666666666666664,55,0.5210562721243439,12806,1,0,Valid,76.6484887,17.8324343,76.637261,17.8348212,"76.6484887,17.8324343,76.637261,17.8348212",1223.0690660567948,4,2,1,0,0,0,1,1,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1, ""bicycle"": 1, ""airplane"": 1}}}",4,5,sparse,0,0,0,8,0,0,0,open_land,0,8,4,0,0,standard,"The road is wide and well-maintained, with sparse vegetation and no visible pedestrian paths or street lighting.",2026-06-24 04:07:31,2026-06-24 05:18:09
873,873,PR/1217,primary,road,primary,URBAN,3.266767202,45,45,0-5%,0.2177057356608479,35.25,49.5,0.2494724882324298,1537,1,0,Valid,76.3688015,18.7284908,76.385209,18.7302437,"76.3688015,18.7284908,76.385209,18.7302437",3266.767201513825,4,7,7,1,1,1,4,0,5,1.75,"{""0"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""motorcycle"": 2, ""person"": 1, ""car"": 1, ""truck"": 1, ""bus"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 3, ""by_class"": {""person"": 3}}, ""270"": {""vehicles"": 2, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2}}}",4,3,moderate,2,0,5,6,3,5,5,mixed,5,6,2,0,0,standard,"The road has a moderate amount of greenery and is shaded by trees, with a mix of residential and commercial buildings along the sides.",2026-06-24 04:07:32,2026-06-24 05:18:14
874,874,SE/7579,secondary,road,secondary,RURAL,11.167268013000001,55,55,0-5%,0.21795511221945138,36.75,47.25,0.014412416851441241,26,1,0,Valid,79.1396707,21.4675659,79.1169093,21.5385969,"79.1396707,21.4675659,79.1169093,21.5385969",11167.268013082457,4,6,4,0,1,0,5,0,3,1.5,"{""0"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""truck"": 1, ""motorcycle"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 3}}, ""180"": {""vehicles"": 1, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 1, ""bench"": 2}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,6,moderate,2,0,5,4,3,5,5,mixed,6,0,2,0,0,standard,"The street has a mix of residential and commercial buildings, with some greenery and a moderate level of shade provided by trees. The road appears to be in good condition with a standard width and some footpaths, but the lighting is not visible.",2026-06-24 04:07:33,2026-06-24 05:18:19
875,875,SE/6235,secondary,road,secondary,RURAL,19.016949244,55,55,0-5%,0.21820448877805487,22.5,33.5,0,0,1,0,Valid,76.5589877,19.4925542,76.7328183,19.4880505,"76.5589877,19.4925542,76.7328183,19.4880505",19016.949244090334,4,2,1,0,0,0,1,1,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""bicycle"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}}",4,8,dense,0,0,6,6,0,0,0,open_land,2,6,2,0,0,standard,The road is surrounded by lush greenery and has a moderate shade from the trees. The road surface appears to be in good condition with standard lane markings.,2026-06-24 04:07:34,2026-06-24 05:18:24
876,876,SE/6327,secondary,road,secondary,RURAL,6.802949198,55,55,0-5%,0.21845386533665836,35.5,45.25,0.056959892146949784,169,1,0,Valid,73.8941528,20.1450258,73.9071408,20.1982274,"73.8941528,20.1450258,73.9071408,20.1982274",6802.94919823574,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""kite"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""kite"": 3}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""kite"": 1}}}",4,2,sparse,3,0,0,5,5,5,5,commercial,6,0,2,0,0,standard,"The street is lined with shops and has a moderate amount of pedestrian activity, but the road surface is uneven and there are no visible lane markings.",2026-06-24 04:07:35,2026-06-24 05:18:29
877,877,TR/12660,trunk,road,trunk,RURAL,1.389146481,55,55,0-5%,0.21870324189526186,56.888888888888886,70.22222222222223,0.5500458575359217,17992,1,0,Valid,78.2863181,21.4635411,78.2732592,21.466004,"78.2863181,21.4635411,78.2732592,21.466004",1389.146481199554,4,3,1,1,0,1,1,0,2,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""bus"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""car"": 1, ""motorcycle"": 1}}}",4,7,dense,0,0,7,7,0,0,0,open_land,2,7,2,1,0,standard,"The road is surrounded by dense greenery and has a slight curve, with standard lane markings and two lanes visible.",2026-06-24 04:07:36,2026-06-24 05:18:35
878,878,SE/4890,secondary,road,secondary,RURAL,14.906111845,55,55,0-5%,0.21895261845386535,47.25,58,0.2349042709867452,319,1,0,Valid,73.8959635,18.0753934,74.0113383,18.0565824,"73.8959635,18.0753934,74.0113383,18.0565824",14906.111844558864,4,2,1,0,0,0,0,2,1,0.5,"{""0"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""bicycle"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""bicycle"": 1, ""bench"": 1}}}",4,5,moderate,3,0,3,5,5,5,5,residential_low,6,0,0,0,0,unknown,"The road appears to be in a rural area with moderate greenery and residential buildings. The road surface is in good condition, but there are no visible lane markings or footpaths.",2026-06-24 04:07:37,2026-06-24 05:18:40
879,879,PR/1604,primary,road,primary,RURAL,44.236892353,55,55,0-5%,0.21920199501246881,28.666666666666668,39,0,0,1,0,Valid,76.9654043,20.6968997,76.6804699,20.9094216,"76.9654043,20.6968997,76.6804699,20.9094216",44236.89235268221,4,0,1,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,3,moderate,2,0,0,5,5,5,5,residential_low,5,0,2,0,0,standard,"The road is in good condition with some greenery along the sides, but the footpath is not well-maintained.",2026-06-24 04:07:38,2026-06-24 05:18:45
880,880,SE/6256,secondary,road,secondary,RURAL,13.680062616999999,55,55,0-5%,0.2194513715710723,22,27.5,0,0,1,0,Valid,73.5918772,19.9546398,73.6484978,19.9222809,"73.5918772,19.9546398,73.6484978,19.9222809",13680.062616515917,4,5,1,4,0,0,1,0,3,1.25,"{""0"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""car"": 3}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1}}}",4,3,moderate,0,0,0,8,5,5,5,commercial,2,8,2,0,0,standard,"The road is well-maintained with standard lane widths and moderate greenery, but lacks sidewalks and street lighting.",2026-06-24 04:07:39,2026-06-24 05:18:50
881,881,SE/5925,secondary,road,secondary,RURAL,6.7926749829999995,55,55,0-5%,0.2197007481296758,34.5,45.5,0.02738810955243821,41,1,0,Valid,75.9790385,17.5693403,75.9722851,17.5116224,"75.9790385,17.5693403,75.9722851,17.5116224",6792.674983467801,4,0,2,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,8,dense,0,0,6,3,0,0,0,open_land,2,0,0,0,0,unknown,The road is surrounded by lush greenery and appears to be in a rural or semi-rural area with no visible buildings or urban infrastructure.,2026-06-24 04:07:40,2026-06-24 05:18:55
882,882,SE/7565,secondary,road,secondary,RURAL,11.102409095999999,55,55,0-5%,0.2199501246882793,41.5,52,0.10152838427947598,93,1,0,Valid,79.4272735,21.2308272,79.4016527,21.1476861,"79.4272735,21.2308272,79.4016527,21.1476861",11102.40909552825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,883,SE/8805,secondary,road,secondary,RURAL,6.716489608,55,55,0-5%,0.22019950124688278,30.5,39.5,0,0,1,0,Valid,73.8388109,20.2004769,73.8861318,20.1858339,"73.8388109,20.2004769,73.8861318,20.1858339",6716.489607505105,4,2,3,0,0,0,1,1,2,0.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""bicycle"": 1, ""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,5,moderate,0,0,5,5,0,0,0,open_land,5,0,0,0,0,unknown,"The road is unpaved and surrounded by sparse vegetation with a few trees providing shade. There are no visible footpaths, street lighting, or lane markings.",2026-06-24 04:07:41,2026-06-24 05:19:01
884,884,SE/10671,secondary,road,secondary,URBAN,0.841310144,45,45,0-5%,0.22044887780548628,30,38.5,0.02538322070215922,308,1,0,Valid,77.3022722,19.1715771,77.2945734,19.1730129,"77.3022722,19.1715771,77.2945734,19.1730129",841.3101435481071,4,7,2,2,2,1,1,1,4,1.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1, ""bicycle"": 1}}, ""180"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""truck"": 2, ""car"": 1, ""person"": 1, ""bus"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""car"": 1}}}",4,5,moderate,2,0,3,6,5,5,5,residential_low,4,6,2,0,0,standard,"The road is moderately shaded with trees and has a mix of residential and commercial buildings, suggesting a low-density residential area with some commercial activity.",2026-06-24 04:07:42,2026-06-24 05:19:06
885,885,SE/8309,secondary,road,secondary,RURAL,7.620293034,55,55,0-5%,0.22069825436408977,47,57,0.19164802386278895,257,1,0,Valid,75.2995202,18.5997065,75.2424753,18.6340565,"75.2995202,18.5997065,75.2424753,18.6340565",7620.293034347318,4,0,0,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,2,sparse,0,0,0,5,0,0,0,open_land,0,0,0,0,0,unknown,The road is surrounded by sparse vegetation and appears to be in a rural area with no visible buildings or human activity.,2026-06-24 04:07:42,2026-06-24 05:19:11
886,886,PR/552,primary,road,primary,RURAL,2.1787682960000003,45,45,0-5%,0.22094763092269326,44,54,0.47487223168654175,1115,1,0,Valid,74.2328693,21.3517371,74.2328693,21.3517371,"74.2328693,21.3517371,74.2328693,21.3517371",2178.768295793596,4,14,8,4,3,0,5,2,5,3.5,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 4, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 3, ""truck"": 1}}, ""180"": {""vehicles"": 5, ""pedestrians"": 6, ""by_class"": {""traffic light"": 1, ""truck"": 2, ""car"": 2, ""person"": 6, ""bicycle"": 1}}, ""270"": {""vehicles"": 5, ""pedestrians"": 1, ""by_class"": {""car"": 2, ""umbrella"": 1, ""person"": 1, ""motorcycle"": 2, ""bicycle"": 1}}}",4,5,moderate,2,0,3,5,5,5,5,mixed,5,0,2,0,1,standard,"The road segment features a mix of residential and commercial buildings, with moderate greenery and a roundabout at the intersection.",2026-06-24 04:07:43,2026-06-24 05:19:16
887,887,SE/9838,secondary,road,secondary,URBAN,0.9454501820000001,55,55,0-5%,0.22119700748129675,33,47.5,0.07101957886959734,769,1,0,Valid,75.026219,17.8889189,75.0258458,17.880414,"75.026219,17.8889189,75.0258458,17.880414",945.4501822787533,4,9,2,4,3,0,2,0,5,2.25,"{""0"": {""vehicles"": 0, ""pedestrians"": 2, ""by_class"": {""person"": 2}}, ""90"": {""vehicles"": 3, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 1, ""truck"": 1, ""car"": 1}}, ""180"": {""vehicles"": 5, ""pedestrians"": 0, ""by_class"": {""traffic light"": 1, ""car"": 3, ""motorcycle"": 1, ""truck"": 1}}, ""270"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}}",4,3,sparse,2,0,2,4,5,8,7,commercial,6,0,2,0,0,standard,"The street has a mix of commercial and residential buildings, with some greenery along the sides. The road appears to be in good condition, but the footpaths are not fully continuous.",2026-06-24 04:07:44,2026-06-24 05:19:21
888,888,SE/8656,secondary,road,secondary,RURAL,17.248085672000002,55,55,0-5%,0.22144638403990025,18.333333333333332,28.666666666666668,0,0,1,0,Valid,76.3580576,18.30069,76.4989914,18.2518237,"76.3580576,18.30069,76.4989914,18.2518237",17248.08567175428,4,0,3,0,0,0,0,0,0,0.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 3, ""by_class"": {""person"": 3}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""cow"": 1}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}}",4,2,sparse,1,0,0,3,2,5,5,residential_low,4,0,0,0,0,unknown,"The street appears to be in a residential area with low-rise buildings, some greenery, and a generally low population density.",2026-06-24 04:07:45,2026-06-24 05:19:27
889,889,SE/8692,secondary,road,secondary,RURAL,13.516523519,55,55,0-5%,0.22169576059850374,28.5,36.666666666666664,0,0,1,0,Valid,76.8762116,18.5123507,76.9933267,18.4967357,"76.8762116,18.5123507,76.9933267,18.4967357",13516.52351916509,4,7,5,3,1,0,3,0,3,1.75,"{""0"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 1, ""car"": 2}}, ""90"": {""vehicles"": 1, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""person"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 0, ""by_class"": {""motorcycle"": 2}}, ""270"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""car"": 1, ""person"": 2}}}",4,2,sparse,2,0,0,4,5,8,7,mixed,6,0,2,0,0,standard,"The street has a mix of commercial and residential buildings, with some greenery along the sides. The road appears to be in good condition, but the markings are not visible.",2026-06-24 04:07:46,2026-06-24 05:19:32
890,890,TR/13999,trunk,road,trunk,RURAL,0.9066294079999999,,,0-5%,0.22194513715710723,31.5,45.125,0.0908428145366177,4112,1,1,Valid,77.7757074,19.793577,77.7685726,19.7980839,"77.7757074,19.793577,77.7685726,19.7980839",906.6294079815927,4,4,1,1,2,1,0,0,3,1.0,"{""0"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""90"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""180"": {""vehicles"": 1, ""pedestrians"": 0, ""by_class"": {""truck"": 1}}, ""270"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""car"": 1, ""person"": 1, ""bus"": 1, ""truck"": 1}}}",4,7,dense,0,0,5,5,0,5,5,open_land,5,0,2,1,0,standard,"The road is surrounded by lush greenery and has a slight curve, with a mix of residential and open land use.",2026-06-24 04:07:47,2026-06-24 05:19:37
891,891,SE/9172,secondary,road,secondary,RURAL,7.343318601,55,55,0-5%,0.22219451371571072,61.25,76.75,0.6638115631691649,1860,1,0,Valid,74.5752433,20.0447342,74.6413972,20.0335061,"74.5752433,20.0447342,74.6413972,20.0335061",7343.318601359057,4,3,5,0,1,0,1,1,2,0.75,"{""0"": {""vehicles"": 0, ""pedestrians"": 1, ""by_class"": {""person"": 1}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""person"": 1, ""bicycle"": 1}}, ""180"": {""vehicles"": 1, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 1}}, ""270"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {""airplane"": 1}}}",4,5,moderate,0,0,2,6,0,5,5,residential_low,4,0,2,0,0,standard,"The road is surrounded by trees and vegetation, with a mix of residential and commercial structures. The road appears to be in good condition, but there are no visible footpaths or street lighting.",2026-06-24 04:07:48,2026-06-24 05:19:42
892,892,SE/6744,secondary,road,secondary,RURAL,11.108161069,55,55,0-5%,0.22244389027431422,49,57,0.2271259418729817,211,1,0,Valid,74.9532748,21.2591887,74.8913103,21.3222301,"74.9532748,21.2591887,74.8913103,21.3222301",11108.161068524327,4,7,7,2,1,0,4,0,2,1.75,"{""0"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""truck"": 1, ""person"": 1, ""motorcycle"": 1}}, ""90"": {""vehicles"": 1, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""person"": 2, ""motorcycle"": 2}}, ""270"": {""vehicles"": 2, ""pedestrians"": 2, ""by_class"": {""car"": 2, ""person"": 2}}}",4,3,sparse,2,0,0,4,5,7,6,mixed,6,0,2,0,0,standard,"The street has a mix of residential and commercial buildings, with some greenery along the sides. The road appears to be in good condition, but the footpaths are not fully continuous.",2026-06-24 04:07:49,2026-06-24 05:19:48
893,893,SE/5706,secondary,road,secondary,RURAL,6.696090943,55,55,0-5%,0.2226932668329177,50.5,59.5,0.3000648088139987,463,1,0,Valid,74.9281568,19.5510545,74.8730144,19.5277764,"74.9281568,19.5510545,74.8730144,19.5277764",6696.090943344288,4,17,20,1,3,0,9,4,8,4.25,"{""0"": {""vehicles"": 8, ""pedestrians"": 7, ""by_class"": {""car"": 1, ""person"": 7, ""truck"": 2, ""motorcycle"": 5}}, ""90"": {""vehicles"": 2, ""pedestrians"": 1, ""by_class"": {""person"": 1, ""motorcycle"": 1, ""truck"": 1}}, ""180"": {""vehicles"": 2, ""pedestrians"": 5, ""by_class"": {""person"": 5, ""motorcycle"": 2}}, ""270"": {""vehicles"": 5, ""pedestrians"": 7, ""by_class"": {""person"": 7, ""bicycle"": 4, ""motorcycle"": 1}}}",4,1,sparse,2,0,0,5,5,9,8,commercial,6,0,2,0,1,standard,"The street is moderately busy with vehicles and pedestrians, featuring a mix of commercial and residential buildings with some greenery along the sides.",2026-06-24 04:07:49,2026-06-24 05:19:53
894,894,TR/13745,trunk,road,trunk,URBAN,1.4935254150000001,,,0-5%,0.2229426433915212,31.5,44,0.9488365370718312,6565,1,1,Valid,74.7642212,20.9031323,74.7499976,20.903587,"74.7642212,20.9031323,74.7499976,20.903587",1493.5254150595256,4,6,9,3,0,0,2,1,4,1.5,"{""0"": {""vehicles"": 2, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""motorcycle"": 2}}, ""90"": {""vehicles"": 0, ""pedestrians"": 4, ""by_class"": {""person"": 4}}, ""180"": {""vehicles"": 0, ""pedestrians"": 0, ""by_class"": {}}, ""270"": {""vehicles"": 4, ""pedestrians"": 2, ""by_class"": {""car"": 3, ""person"": 2, ""bicycle"": 1}}}",4,2,sparse,0,0,0,5,5,5,5,mixed,3,0,2,0,0,standard,The road is moderately maintained with some greenery and a mix of residential and commercial buildings.,2026-06-24 04:07:50,2026-06-24 05:19:58
895,895,SE/5950,secondary,road,secondary,RURAL,11.406893509,55,55,0-5%,0.2231920199501247,40,52,0.09492273730684327,86,1,0,Valid,76.8823745,18.0836968,76.860244,18.1763154,"76.8823745,18.0836968,76.860244,18.1763154",11406.893508745181,4,10,7,4,3,0,1,2,3,2.5,"{""0"": {""vehicles"": 1, ""pedestrians"": 3, ""by_class"": {""person"": 3, ""boat"": 1, ""bicycle"": 1}}, ""90"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""clock"": 1, ""truck"": 1, ""car"": 1, ""person"": 1, ""motorcycle"": 1}}, ""180"": {""vehicles"": 3, ""pedestrians"": 2, ""by_class"": {""car"": 1, ""person"": 2, ""truck"": 2}}, ""270"": {""vehicles"": 3, ""pedestrians"": 1, ""by_class"": {""car"": 2, ""person"": 1, ""bicycle"": 1}}}",4,5,moderate,3,0,5,5,5,5,5,mixed,6,0,2,0,0,standard,"The street has a mix of commercial and residential structures, with moderate greenery and a generally moderate walkability score.",2026-06-24 04:07:51,2026-06-24 05:20:03
